"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1Z1pFCLtQof3Qlq1ApMAQc","Boy Sinister","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","spotify:album:7nOefMeAUUBtNmJ6ocvFaq","Second Generation","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","2011-06-07","https://i.scdn.co/image/ab67616d0000b273a80e36603c3b789589336784","1","4","210837","https://p.scdn.co/mp3-preview/b8e3a49ee9ec7b8aca07f9a64e27a2ff170d61c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","CAAD21110493","spotify:user:sebastianelisapfeifer","2021-07-18T18:57:46Z"
"spotify:track:1wsRitfRRtWyEapl0q22o8","Guerrilla Radio","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","spotify:album:2eia0myWFgoHuttJytCxgX","The Battle Of Los Angeles","spotify:artist:2d0hyoQ5ynDBnkvAbJKORj","Rage Against The Machine","1999-11-02","https://i.scdn.co/image/ab67616d0000b2733c2579a4f8cacd5b95b8fa68","1","2","206200","https://p.scdn.co/mp3-preview/8b7800eb88179e804046217fecdf47278e9e30af?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","USSM19919500","spotify:user:sebastianelisapfeifer","2021-07-18T19:02:52Z"
"spotify:track:71dRBSmaKMdaFZPeZlVzf5","You","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","spotify:album:3efgo1fUo21py17Z7jGsle","No Control","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","1989","https://i.scdn.co/image/ab67616d0000b273e78b00ce2d5f0f7f437e61a0","1","10","126520","https://p.scdn.co/mp3-preview/aa46f4e9834f07504de655da6ad09662777ef017?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","USEP40403310","spotify:user:sebastianelisapfeifer","2021-07-18T19:03:09Z"
"spotify:track:0mzqrv0bY7d5ECDfsRMUpf","The Press Corpse","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","spotify:album:3B3gJszXnaDZMz8YVRZ1J2","For Blood And Empire","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","2006","https://i.scdn.co/image/ab67616d0000b273ac1ff56d09fb0bc775aab21a","1","2","200440","https://p.scdn.co/mp3-preview/b87d77a4ed0ee995f7caa09e4ad9def9bc361fab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USRC10503702","spotify:user:sebastianelisapfeifer","2021-07-18T19:03:13Z"
"spotify:track:6RJdYpFQwLyNfDc5FbjkgV","Stricken","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:0Te7OvzuUMnbsqCneIDUm6","Ten Thousand Fists","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2005-09-19","https://i.scdn.co/image/ab67616d0000b273bbdafec608fc5329ec2ad831","1","5","245226","https://p.scdn.co/mp3-preview/2ae79dd6817e1027721cec48211d3473a5eb8a13?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USRE10500766","spotify:user:sebastianelisapfeifer","2021-07-18T19:03:21Z"
"spotify:track:0P4JuEXYJmu2Q7BTtQW5nR","Fear Of The Dark - 1998 Remastered Version","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:6NWFRuPH02C5mBf909pQ26","Fear Of The Dark (1998 Remastered Edition)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1992","https://i.scdn.co/image/ab67616d0000b2738784fc3a907ccfc1974d51bf","1","12","436826","","false","0","GBCHB9810022","spotify:user:sebastianelisapfeifer","2021-07-18T19:07:15Z"
"spotify:track:0biGKHOtNVGM14sRSztyKq","Los Angeles Is Burning","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","spotify:album:42uZcfyZzRmzBnEyyGGjQE","The Empire Strikes First","spotify:artist:2yJwXpWAQOOl5XFzbCxLs9","Bad Religion","2004","https://i.scdn.co/image/ab67616d0000b273e3da54da8531e018efedb12e","1","6","203733","https://p.scdn.co/mp3-preview/b2e3803e7ca28acdc7c61955d9d2e4933bd40b40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USEP40407106","spotify:user:sebastianelisapfeifer","2021-07-18T19:10:07Z"
"spotify:track:4KacUpvbA3Mfo05gttTjhN","Fat Lip","spotify:artist:0qT79UgT5tY4yudH9VfsdT","Sum 41","spotify:album:2UCWsnmZEVg9HhnMeKTsim","All Killer, No Filler","spotify:artist:0qT79UgT5tY4yudH9VfsdT","Sum 41","2001-01-01","https://i.scdn.co/image/ab67616d0000b2739a482180e6a306229bff49dc","1","4","178266","https://p.scdn.co/mp3-preview/f260d5f12e1abdc2f13838648366d413e35c3bd3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","USIR20110124","spotify:user:sebastianelisapfeifer","2022-11-14T21:41:58Z"
"spotify:track:6nTiIhLmQ3FWhvrGafw2zj","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:5dN7F9DV0Qg1XRdIgW8rke","American Idiot","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2004-09-21","https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b","1","1","176346","https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USRE10400888","spotify:user:sebastianelisapfeifer","2022-11-14T21:42:01Z"
"spotify:track:71lIvK3ydXu0C5ItgSxRdh","Heathen Horde","spotify:artist:0krXCIkthz13P8o0v2tksH","Ensiferum","spotify:album:5Gifsqd4VLBFcV8E4RoJHl","One Man Army","spotify:artist:0krXCIkthz13P8o0v2tksH","Ensiferum","2015-02-24","https://i.scdn.co/image/ab67616d0000b273303cfc85126d64dcee2961af","1","3","252686","https://p.scdn.co/mp3-preview/e711b044fb191297d5748e12f00845b82b00707f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USMBR1511009","spotify:user:sebastianelisapfeifer","2021-07-18T19:11:07Z"
