"Track-URI","Track-Name","Künstler-URI(s)","Künstlername(n)","Album-URI","Album-Name","Album-Künstler-URI(s)","Album-Künstlername(n)","Veröffentlichungsdatum des Albums","Album-Bild-URL","Disc-Nummer","Track-Nummer","Track-Dauer (ms)","Track-Vorschau-URL","Explizit","Beliebtheit","ISRC","Hinzugefügt von","Hinzugefügt am"
"spotify:track:054D5EaNJTeQfPSs0UbH0F","The Foggy Dew (with Sinéad O'Connor)","spotify:artist:6AnrSlk5Gp1YMXgaI3mWCL, spotify:artist:4sD9znwiVFx9cgRPZ42aQ1","The Chieftains, Sinéad O'Connor","spotify:album:1rClywJWYiXuEZOpOqQMC0","The Long Black Veil","spotify:artist:6AnrSlk5Gp1YMXgaI3mWCL","The Chieftains","1995-01-24","https://i.scdn.co/image/ab67616d0000b27370d1c9e3e37dffeec0c37de4","1","3","321893","https://p.scdn.co/mp3-preview/db9b9c7846b7bba1fdc7d3c54ac7ec51bb595e29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USBC19400225","spotify:user:sebastianelisapfeifer","2019-08-16T22:49:30Z"
"spotify:track:16of4ixTYvWgVDyEtT3d2u","As the Bottle Runs Dry - 1994 Remaster","spotify:artist:4TKXVtBTLfeEDpjoML1jQ8","The Wolf Banes","spotify:album:28bAEjIftwNKTeddT4ICGh","Wolfbania","spotify:artist:4TKXVtBTLfeEDpjoML1jQ8","The Wolf Banes","1994","https://i.scdn.co/image/ab67616d0000b27358e15789245e052126e44b5c","1","2","227800","https://p.scdn.co/mp3-preview/3862d681856dcd68216474a77ba64ad0ed609df5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","BEI010700020","spotify:user:sebastianelisapfeifer","2019-11-29T23:47:33Z"
"spotify:track:5um226JGvOD0zZRscuvr6S","The Lark In The Morning","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:1xPhTYpsGD1Pl314uxTClj","Now","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2011-03-11","https://i.scdn.co/image/ab67616d0000b273215d210533590ae0965a2c0c","1","12","188706","https://p.scdn.co/mp3-preview/3509d62aa58b2e50937fa818b9a0dca5787b96d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","IEAOF0500003","spotify:user:sebastianelisapfeifer","2019-11-30T00:08:14Z"
"spotify:track:0pL0shvocvv2bjvmsomIT4","Spancill Hill","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","spotify:album:7ikWEipHEl6zuKXOvc77hY","Home","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","2005-09-26","https://i.scdn.co/image/ab67616d0000b2733a2f7ee31f093e9f6aefe2fe","1","2","308773","https://p.scdn.co/mp3-preview/042d86f47b515c73f2a51a5574531984fddba292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","GBAHS0500354","spotify:user:sebastianelisapfeifer","2019-11-30T00:11:59Z"
"spotify:track:5fL7I0UgFTlXGJIy2uRqpt","Molly Malone","spotify:artist:72RvmgEg2omdlMV9aExO6a, spotify:artist:2JubMFXFD0c3Ofhx6SdSOy","The Dubliners, Jim McCann","spotify:album:0LUkfcP3XT922V0uhE3SDQ","Definitive Pub Songs Collection","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2013-03-15","https://i.scdn.co/image/ab67616d0000b273bf0380fdf64ae46fd7b2e629","1","26","182813","https://p.scdn.co/mp3-preview/ec62dd46e99434908586a3e39d2655e29c3af338?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","IEAOF0500040","spotify:user:sebastianelisapfeifer","2020-11-15T23:11:01Z"
"spotify:track:1IN6dz9wbuszss9OIOoPjv","Victor and His Demons","spotify:artist:3EDllPZzA7Ipj53OWeArLe","Fiddler's Green","spotify:album:4xM98dNv7jelS5A8b5a4k5","25 Blarney Roses","spotify:artist:3EDllPZzA7Ipj53OWeArLe","Fiddler's Green","2015-02-13","https://i.scdn.co/image/ab67616d0000b273080c190cfaa271d564d69816","1","3","207040","https://p.scdn.co/mp3-preview/600a4d379099b1cc2f77ebb2d82800436af96bd9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","DEY421100018","spotify:user:sebastianelisapfeifer","2020-11-15T23:25:02Z"
"spotify:track:2godnUpDSagEKzc14Ooqhl","The Foreman O’Rourke","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","spotify:album:76r4vFOptCvDT6rcZ749MO","Saints Preserve Us","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","2018-10-12","https://i.scdn.co/image/ab67616d0000b27386bbdc36ba597472106139a4","1","8","271186","https://p.scdn.co/mp3-preview/e42f7c46f0a7723b1c0aa698934471b0010db26d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUAB01801181","spotify:user:sebastianelisapfeifer","2020-11-15T23:25:47Z"
"spotify:track:6iJoFhzoWhytbtg7H7kQ5a","Join the Riot","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","spotify:album:5K8Slbeyr5qy7U5qudDHOM","Riot City Outlaws","spotify:artist:3XquRQYlB1gXQkYdOV7S2x","Paddy And The Rats","2018-04-06","https://i.scdn.co/image/ab67616d0000b273d6f3d136faec3f35e4bab59a","1","2","188000","https://p.scdn.co/mp3-preview/636bd4c064ffce2c3da854ebb2621986a0a2416d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ATN261877502","spotify:user:sebastianelisapfeifer","2020-11-15T23:26:08Z"
"spotify:track:7h0ua2NID4KBYNjs401sxT","The Cabin","spotify:artist:5G57ycjj8BsL5ynIN06l7P","Irish Moutarde","spotify:album:3dQ7S6VtgQfNR4XTSGor1I","Raise 'em All","spotify:artist:5G57ycjj8BsL5ynIN06l7P","Irish Moutarde","2013-09-17","https://i.scdn.co/image/ab67616d0000b273623739e7bd7157f9c58f6276","1","3","157875","https://p.scdn.co/mp3-preview/6942996b7e746027c13cdce5e0ec1a9b4f127297?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","ushm91301184","spotify:user:sebastianelisapfeifer","2020-11-15T23:26:34Z"
"spotify:track:4wzGnilFjTDnfRKU9sF6m1","Johnny I Hardly Knew Ye (Live)","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","spotify:album:7igqCeIsHddGDQ1ktN5br5","Live in Concert","spotify:artist:0tkKwWigaADLYB9HdFCjYo","The Irish Rovers","2003-09-01","https://i.scdn.co/image/ab67616d0000b2738469fd8bd28c0d4b7d169ef6","1","10","216373","https://p.scdn.co/mp3-preview/70c3131149ef4557b834267ddf24d070627dfebe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","CAI370511755","spotify:user:sebastianelisapfeifer","2020-11-18T06:55:27Z"
