"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4kPSjEg8u1U4pg2dHHMmtf","Dancing Barefoot","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","spotify:album:5Azni9In90zMkWAFgWh6RE","Wave","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","1979","https://i.scdn.co/image/ab67616d0000b273297dd2e5a0e6f916364eddc8","1","2","256533","https://p.scdn.co/mp3-preview/da52201340c239eb2eb8c791dfef3d2ff35f5de7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USAR19900952","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3kJDfttDmnaMEU4gKyZRJU","Lucretia My Reflection - 12"" Version","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:45hGlbZBJac3W0GuKfk9c8","Floodland Collection","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","1987-11-13","https://i.scdn.co/image/ab67616d0000b27325a0bf458b6b880eafef419f","4","1","591288","https://p.scdn.co/mp3-preview/1dc2356c85c8a1f8ef7ce1acd458b283ce638e45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBAHS1500410","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6IsEBJp35ci9Co3f2JmP1G","Perfect War","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","spotify:album:5CIMb1rasSmnOpAcmlqHpm","Urban Audio Warfare","spotify:artist:32raKeUHkfUVqgGHbIPD2u","FGFC820","2006-11-30","https://i.scdn.co/image/ab67616d0000b273beb9e4d64c4cf1a4fa16986b","1","9","341533","https://p.scdn.co/mp3-preview/17138e2c04b3a913603986b504ca433577407db5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DEAD20710466","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:3ippPIOVRBXPpNAa91CxLW","Diggy Diggy Hole","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","spotify:album:0d7rBkguf5Y6NsGOOp1DVe","Diggy Diggy Hole","spotify:artist:67ps5pbKVO7V9Fcb4lTIXz","Wind Rose","2019-06-06","https://i.scdn.co/image/ab67616d0000b27395dc14907b5680c67977d165","1","1","315986","https://p.scdn.co/mp3-preview/ff2387a278512f3d9d56cd0197052303a40b22ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","ATN261985904","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6srExnnKuvR3MvUqDHt1Ty","Humans Being","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","spotify:album:7ndqT6LH9o6YQ5uA7aT0St","Best of Volume 1","spotify:artist:2cnMpRsOVqtPMfq7YiFE6K","Van Halen","1996-09-24","https://i.scdn.co/image/ab67616d0000b27343de9079ae02773c1fae9a26","1","15","307960","https://p.scdn.co/mp3-preview/916e44acb05cf49e252746f1fd29c5e75d24ac22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USWB19600012","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:2aoo2jlRnM3A0NyLQqMN2f","All Along the Watchtower","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:5z090LQztiqh13wYspQvKQ","Electric Ladyland","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","1968-10-25","https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292","1","15","240800","https://p.scdn.co/mp3-preview/4f5eb4f96894dcab22691ebc7605cdbc4a7e70aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USQX90900749","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1Z1pFCLtQof3Qlq1ApMAQc","Boy Sinister","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","spotify:album:7nOefMeAUUBtNmJ6ocvFaq","Second Generation","spotify:artist:0nGkRbjHNrPwbjseJ2pckm","The Merry Thoughts","2011-06-07","https://i.scdn.co/image/ab67616d0000b273a80e36603c3b789589336784","1","4","210837","https://p.scdn.co/mp3-preview/b8e3a49ee9ec7b8aca07f9a64e27a2ff170d61c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","CAAD21110493","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:0dhuhwWN5so637eKRlALQJ","Union Strike Folk Song","spotify:artist:3k9bS4HFiVDy6MkG3PSCca, spotify:artist:2bXsvKeeWADDqmLunKn7Mi","DAN CRIBB & Friends, David Novak","spotify:album:4QErCmEjHKVJZpitsouasg","Worst Tribute Ever","spotify:artist:3k9bS4HFiVDy6MkG3PSCca","DAN CRIBB & Friends","2020-12-04","https://i.scdn.co/image/ab67616d0000b273caad3eeb5409906e8f38344a","1","9","114869","https://p.scdn.co/mp3-preview/d8a6918ab0debe71647d7d0902abedb180f35155?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","AUPZ22000029","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1iKVDnBTqmZErf96ldGrZe","Tusk","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","spotify:album:0LfM3PGkXE6KvJEE1HkOnz","Greatest Hits","spotify:artist:08GQAI4eElDnROBrJRGE0X","Fleetwood Mac","1988-11-21","https://i.scdn.co/image/ab67616d0000b273813da91820fd194cbee5bdce","1","11","210173","https://p.scdn.co/mp3-preview/06106cdae21d5344233681f41666eb810a3e5fab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USWB19900206","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1jzDzZWeSDBg5fhNc3tczV","Paranoid","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:132qAo1cDiEJdA3fv4xyNK","Paranoid (2009 Remastered Version)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b2739683e5d7361bb80bfb00f46d","1","2","168440","https://p.scdn.co/mp3-preview/4d07a4b7dafa6d746f0717a3f575fa76144e8c92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","GBAJE7000057","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:51Rd25n8yCtiHwIewVovo0","Antifascista","spotify:artist:1uVlxzx7r6LBQsY4yqyxSa","ZSK","spotify:album:4pWq1iASNV5BaP45Fc7y3d","Herz Für Die Sache","spotify:artist:1uVlxzx7r6LBQsY4yqyxSa","ZSK","2013-05-10","https://i.scdn.co/image/ab67616d0000b27341392b231e8746937aea3587","1","1","140960","https://p.scdn.co/mp3-preview/47e03db4edaf047a00efc6d6ae3b9d38e08974d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBDHC1327701","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1VbsSYNXKBpjPvqddk8zjs","Rusted From the Rain","spotify:artist:08yf5A2nS4XEeNvabDXqyg","Billy Talent","spotify:album:58IwNbkCL527REhNX7emWv","Billy Talent III","spotify:artist:08yf5A2nS4XEeNvabDXqyg","Billy Talent","2009-06-30","https://i.scdn.co/image/ab67616d0000b2737fd1237085e6617487d43c3f","1","2","253306","https://p.scdn.co/mp3-preview/527d7d80c7b4a904f3c56c56f149ed3b9c5d1bce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","CAW110900044","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4zgSTJStTFStDeHts21zNZ","Which Side Are You On?","spotify:artist:7w9jdhcgHNdiPeNPUoFSlx","Dropkick Murphys","spotify:album:6nSdfegzGY00ZxQbWheM1K","Sing Loud, Sing Proud","spotify:artist:7w9jdhcgHNdiPeNPUoFSlx","Dropkick Murphys","2001","https://i.scdn.co/image/ab67616d0000b273d5e5fa11384e993588b78bec","1","3","148613","https://p.scdn.co/mp3-preview/9ce33083a51379ef8442e7bd6bc935d58cb6fdf1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USHEL0306303","spotify:user:","1970-01-01T00:00:00Z"
