"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7jobumc7wol8Vf3N960e4p","Ai Carambass","spotify:artist:043Bey7ngSGRFpJftAlKpi","Spag Heddy","spotify:album:1FmvCvnTpGAnhEPTVrUUiz","The Classics","spotify:artist:043Bey7ngSGRFpJftAlKpi","Spag Heddy","2017-05-05","https://i.scdn.co/image/ab67616d0000b2733dff73e82245b70a8046ce3c","1","16","225515","https://p.scdn.co/mp3-preview/867cb3293c4d7e0953f01693e743ff46463476d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","CA5KR1554941","spotify:user:sebastianelisapfeifer","2020-03-12T21:16:01Z"
"spotify:track:6krwbuhQiOLnToHr5IELsR","Katyusha (Hard Dance Remix)","spotify:artist:5qtY1it9cWtgxU1hdHjpsz","DJ Techno","spotify:album:3xaYjnzVQywBM5tHZDpvGC","Katyusha (Hard Dance Remix)","spotify:artist:5qtY1it9cWtgxU1hdHjpsz","DJ Techno","2019-01-30","https://i.scdn.co/image/ab67616d0000b2735250db686cb1083e96c002ca","1","1","148730","https://p.scdn.co/mp3-preview/52736094bbbd350b0a8bc70f344ccb39a93b5fb3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","TCAEB1962641","spotify:user:sebastianelisapfeifer","2020-03-20T02:05:33Z"
"spotify:track:4UTYLVmLHDSBlubZAFJGeu","Subinya 2014 - Original Mix","spotify:artist:2nhTi1cXehDDk7kRCRyBkR","Loud","spotify:album:7IO8Su4FYXCPrZezaytn6p","Raja Rams Stashbag Vol. 5","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2014-07-28","https://i.scdn.co/image/ab67616d0000b273c078390be79408449f2e1f8f","1","1","453715","https://p.scdn.co/mp3-preview/cefe0ab1aeb35863f39c2bbd40f98583457598c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","GBKQU1452970","spotify:user:sebastianelisapfeifer","2020-04-22T19:28:18Z"
"spotify:track:6PUzxtIHkv346yP89NzP9X","Kernkraft 400","spotify:artist:7vFpNLbCXbBFs4kFBUlkSl","Zombie Nation","spotify:album:2qmrRoUZQemrKFr9PBMDHd","Kernkraft 400 Single Mixes","spotify:artist:7vFpNLbCXbBFs4kFBUlkSl","Zombie Nation","2006-03-07","https://i.scdn.co/image/ab67616d0000b273916e34ccc44c2b56cdd0d7e4","1","1","285173","https://p.scdn.co/mp3-preview/4c12378c6faf04d4d75a0dee5749c8141e79f1f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","DE-Z20-06-00038","spotify:user:sebastianelisapfeifer","2020-05-06T22:29:59Z"
"spotify:track:1MArrtU5E2Etqqb7yQjxIO","Ederlezi","spotify:artist:4H8SENBf2JR6ei3r12gCLd","Krajno","spotify:album:6xOy607uFYmlIMrswRJgUO","Ederlezi","spotify:artist:4H8SENBf2JR6ei3r12gCLd","Krajno","2020-01-06","https://i.scdn.co/image/ab67616d0000b2731acebebb7565bf42601ac266","1","1","164999","","false","0","SEYOK2000657","spotify:user:sebastianelisapfeifer","2020-06-15T16:38:02Z"
"spotify:track:21dyuHImX9KvzmnoqAn9D5","Blue (Da Ba Dee) - Boostedkids & Monkey Bros Remix","spotify:artist:64rxQRJsLgZwHHyWKB8fiF, spotify:artist:7qjfkHH7qqmokoRz6BjJvU","Eiffel 65, Boostedkids & Monkey Bros","spotify:album:4cWLo6Cxo8u7hRMGG7RWzi","Blue (Da Ba Dee) Boostedkids & Monkey Bros Remix","spotify:artist:64rxQRJsLgZwHHyWKB8fiF, spotify:artist:7qjfkHH7qqmokoRz6BjJvU","Eiffel 65, Boostedkids & Monkey Bros","2016-04-22","https://i.scdn.co/image/ab67616d0000b27356d5c789924977ce8c83f088","1","1","304340","https://p.scdn.co/mp3-preview/4798ff3231cb939e5161c86fd827237fc985a3f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","ITD511600016","spotify:user:sebastianelisapfeifer","2020-06-17T18:54:02Z"
"spotify:track:3p0WVqy2KL69tjPYhJlFEw","Ievan Polkka (Loituma's Polka)","spotify:artist:58HG0Dzzm4Qh8h2k98pA3w, spotify:artist:0IArUyMdjtVa3f25kWrz1w","RaymanRave, J.P Project","spotify:album:3HefRXrgVp99odTv5bS050","Harmony Destruction","spotify:artist:58HG0Dzzm4Qh8h2k98pA3w","RaymanRave","2014","https://i.scdn.co/image/ab67616d0000b27314b791b6a65bf1091813d736","1","12","168071","https://p.scdn.co/mp3-preview/4a216ba5c6a52ea9429f9c1563cdb5f95caed361?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","DEBL60326336","spotify:user:sebastianelisapfeifer","2020-07-22T13:14:30Z"
"spotify:local:Turbo:Eurobeat:Gimme%21+Gimme%21+Gimme%21+Eurobeat+Remix:241","Gimme! Gimme! Gimme! Eurobeat Remix","","Turbo","","Eurobeat","","","","","0","0","241000","","false","0","","spotify:user:sebastianelisapfeifer","2020-08-09T19:15:12Z"
"spotify:track:3V2cgvvI483DKomiZBYsAA","Bangarang (feat. Sirah)","spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3oAazIwC0nAYkOKVQPUC38","Skrillex, Sirah","spotify:album:57ttSPbY8MHl7xQAhUVgIm","Bangarang EP","spotify:artist:5he5w2lnU9x7JFhnwcekXX","Skrillex","2011-12-23","https://i.scdn.co/image/ab67616d0000b2738be3db07c7a82b7e962f75d0","1","2","215253","https://p.scdn.co/mp3-preview/00b4b4d11169ef33d3fb65ef9bdbf292100b0a1b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","USAT21104243","spotify:user:sebastianelisapfeifer","2020-10-23T05:49:39Z"
"spotify:track:70tUppWVAyOd0jWutYq7dC","Mortal Kombat 2k11 (Techno Syndrome) - Thomas You Electro Remix Edit","spotify:artist:1zI4yaIirqzCa8dve8Qc1t, spotify:artist:2N08qNNEjJJtXLrpPb5KL4, spotify:artist:1tIffiWUzkbDzzPsna7gSy","DJ Analyzer, Cary August, Thomas U","spotify:album:67HGyolTCHNJWKPqzePaeU","Mortal Kombat 2k11 (Techno Syndrome)","spotify:artist:1zI4yaIirqzCa8dve8Qc1t, spotify:artist:2N08qNNEjJJtXLrpPb5KL4","DJ Analyzer, Cary August","2011-11-25","https://i.scdn.co/image/ab67616d0000b273188b74b61b54dd263045d517","1","1","231003","https://p.scdn.co/mp3-preview/8f2297b796111a42c6000759eb59d432ba1833c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","USCNJ1100601","spotify:user:sebastianelisapfeifer","2020-11-05T20:55:36Z"
