"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:14Tg5KFBhQJjftgl43E1xj","I Can See For Miles - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","6","347546","https://p.scdn.co/mp3-preview/a245d43acf93d15555c5132770028a1d0056b2fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:14Z"
"spotify:track:0FtFYWCr6lxRbYIGMXu7pT","My Generation - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","7","295626","https://p.scdn.co/mp3-preview/713b0f366dbddffb4c3065a5c060eb7638f4bb00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:19Z"
"spotify:track:7EPppGynx9X3ColoGkp8D3","Behind Blue Eyes - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","8","254893","https://p.scdn.co/mp3-preview/a5e3f078b9a10c3f19ce079a902f2c33e5c37a3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:33Z"
"spotify:track:38GCuNaUZaaD9S2mYkRL65","Love Reign O'er Me - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","13","452826","https://p.scdn.co/mp3-preview/1d33c5478ecbb670f4c992ec1b0da9a53c1149b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:39Z"
"spotify:track:7bVuzu6gHpFay5ynWMm60h","Eminence Front - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","14","347946","https://p.scdn.co/mp3-preview/2f0563d95bf61e1a2b0669f2488d664e2922e6f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:43Z"
"spotify:track:6eYzMOx8ysMhxHrGkvS6vM","Pinball Wizard - Live","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7G01eFZdWjX2jR11fpfe0t","Live In Hyde Park","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2015-11-20","https://i.scdn.co/image/ab67616d0000b273c064550e26dde66169b334d7","1","16","167880","https://p.scdn.co/mp3-preview/083444c91669af144b6886f8a21b430b88dcac68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","spotify:user:sebastianelisapfeifer","2020-07-03T16:50:47Z"
"spotify:track:1d54dVR47WC3Vfd5FldEeO","18 & Life (Live)","spotify:artist:2D2svlzUpyTfcEEq0t3dgV","Sebastian Bach","spotify:album:3HeJL2cu5geJeHNAOwirls","Bring Em Bach - Live","spotify:artist:2D2svlzUpyTfcEEq0t3dgV","Sebastian Bach","2003-02-11","https://i.scdn.co/image/ab67616d0000b27346f051fafef5d30def70ba7a","1","8","310746","","false","0","spotify:user:sebastianelisapfeifer","2020-07-05T16:01:27Z"
"spotify:track:6wqqLDDwyW72MnLks6OPC5","In a Darkened Room (Live)","spotify:artist:2D2svlzUpyTfcEEq0t3dgV","Sebastian Bach","spotify:album:3HeJL2cu5geJeHNAOwirls","Bring Em Bach - Live","spotify:artist:2D2svlzUpyTfcEEq0t3dgV","Sebastian Bach","2003-02-11","https://i.scdn.co/image/ab67616d0000b27346f051fafef5d30def70ba7a","1","12","307800","","false","0","spotify:user:sebastianelisapfeifer","2020-07-05T16:01:30Z"
"spotify:track:2Yc2mIi2E573hu6IzuC0fW","Time After Time Etc. - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:1XNRNBMc4gQixYIz2oc2k4","Complete Rarities - I.R.S. 1982-1987","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2014-01-01","https://i.scdn.co/image/ab67616d0000b273e0ac5e8ac8c88d92548c7cbd","2","25","502693","https://p.scdn.co/mp3-preview/d84cf559913d252bafc90f35f0517ab26f058516?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","spotify:user:sebastianelisapfeifer","2020-08-12T16:16:29Z"
"spotify:track:0TIgFxRBOvWG3cXkeHLPve","The One I Love - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:1XNRNBMc4gQixYIz2oc2k4","Complete Rarities - I.R.S. 1982-1987","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2014-01-01","https://i.scdn.co/image/ab67616d0000b273e0ac5e8ac8c88d92548c7cbd","2","22","246586","","false","0","spotify:user:sebastianelisapfeifer","2020-08-12T16:17:09Z"
"spotify:track:77yTLA5l4FQwJjWg6BTwuL","Nothing Else Matters - Live","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB, spotify:artist:1qHStDLIc8uV7hvTG6FGRJ","Metallica, San Francisco Symphony","spotify:album:4WnCyOEB5H6qww93Hz88ZC","All Within My Hands (Live) / Nothing Else Matters (Live)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB, spotify:artist:1qHStDLIc8uV7hvTG6FGRJ","Metallica, San Francisco Symphony","2020-07-15","https://i.scdn.co/image/ab67616d0000b2734b0a61267812ba176cd2005a","1","2","399600","https://p.scdn.co/mp3-preview/cd85f12fc96edb6b29b3993f9aaab6255fdb8789?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","spotify:user:sebastianelisapfeifer","2020-10-18T21:43:55Z"
"spotify:track:2PQEUOi3I0cfJhy5cc5H8O","Fear Of The Dark - Live; 1998 Remastered Version","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:3DRvgymMVPG0TQ2DugHJRb","A Real Live Dead One (Live; 1998 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1993-10-18","https://i.scdn.co/image/ab67616d0000b2731aa2df21518da8ab5781d84d","2","11","431333","https://p.scdn.co/mp3-preview/3c9985fbaf2e37bddf0339d43b17beb125bd4c9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:sebastianelisapfeifer","2020-10-18T21:44:05Z"
"spotify:track:2ieMTkzxy2BM0Uz1MKbOOu","Down with the Sickness - Live","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","spotify:album:6qKFBMRVcXzjenNTu5GNVA","The Sickness (20th Anniversary Edition)","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa","Disturbed","2000-03-07","https://i.scdn.co/image/ab67616d0000b273f29e58d4b65aefd49a3be481","1","16","283559","https://p.scdn.co/mp3-preview/9cd8513c3d6cf05ad979ffb2436205efb05e04c4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","spotify:user:sebastianelisapfeifer","2020-10-18T21:44:59Z"
"spotify:track:6ODDvwNQ5BpRy74ZNuJyfT","When The Smoke Is Going Down - Live","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:1kG5M8pkXL6AjCKiaWHmmT","Live Bites","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","1995-01-01","https://i.scdn.co/image/ab67616d0000b273589b42ee8c3754776c3bfa77","1","6","157066","","false","0","spotify:user:sebastianelisapfeifer","2020-10-26T18:29:52Z"
"spotify:track:3BEZCNZSmVv30vsMNSOCri","Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","spotify:album:3ebyEGol0Abc7VAxYf7vEg","Unplugged (Deluxe Edition)","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","1992-08-25","https://i.scdn.co/image/ab67616d0000b273d55ec7fcfacd95e73877b787","1","7","289026","https://p.scdn.co/mp3-preview/68b6cd6c54e13e5b959f32e7952437b4680f377d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:sebastianelisapfeifer","2020-11-08T21:57:53Z"
"spotify:track:1CwK8cVd7ja76i7GO9DMyy","Warriors of the world","spotify:artist:4TqrV3zg5uDCFyknf56Al7, spotify:artist:0xR4JwdaF7TH4UbvFju6rJ","Lanzer, Rock Circus","spotify:album:59g2dAc9wAsXz0pT02sjRd","Greatest Rock Hits Live","spotify:artist:4TqrV3zg5uDCFyknf56Al7","Lanzer","2011-10-25","https://i.scdn.co/image/ab67616d0000b2730d19cde417bce352ed1db6a6","1","2","334640","https://p.scdn.co/mp3-preview/dff45286a49aace60838ab79303334fe9929142a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:sebastianelisapfeifer","2020-11-08T22:06:06Z"
"spotify:track:5Nzi044j5hKcDdL5U0kQCr","At the end of the rainbow","spotify:artist:4TqrV3zg5uDCFyknf56Al7, spotify:artist:0xR4JwdaF7TH4UbvFju6rJ","Lanzer, Rock Circus","spotify:album:59g2dAc9wAsXz0pT02sjRd","Greatest Rock Hits Live","spotify:artist:4TqrV3zg5uDCFyknf56Al7","Lanzer","2011-10-25","https://i.scdn.co/image/ab67616d0000b2730d19cde417bce352ed1db6a6","1","3","242000","https://p.scdn.co/mp3-preview/5157c97c54f6eaaa3eeb36f37e9cff6d6d3d2819?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","spotify:user:sebastianelisapfeifer","2020-11-10T21:31:01Z"
"spotify:track:2KdZpPnVKJskYaAqFtapC1","Wonderwall - Live at Wembley Stadium, 2000","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:1GUKGLuFUcVBBfOVHpMaPD","Familiar To Millions","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2000-11-01","https://i.scdn.co/image/ab67616d0000b2736943a572c3e1c0f50f5f97a4","2","1","286466","https://p.scdn.co/mp3-preview/8b1f8d6631829d406361bf92a79af709e2c101fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:sebastianelisapfeifer","2020-11-15T23:10:13Z"
