"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5Vwp3hkNxJoCgwUFkMNeRG","Under Mi Sensi","spotify:artist:5mMuiFhh7faS7qxnTLRA6u","Barrington Levy","spotify:album:5sQEqBMZ7ZXhqTgqdkHTLS","Barrington Levy Selects Reggae","spotify:artist:5mMuiFhh7faS7qxnTLRA6u","Barrington Levy","2018-06-29","https://i.scdn.co/image/ab67616d0000b273aa5178dab42b121846eb09e7","1","2","191400","https://p.scdn.co/mp3-preview/ca74c247cb7878cd962dc1b9b84c2fe01a181587?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","GBVVQ1600514","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:6Mha74njfuUnT0ArwCu8NU","Sixteen Tons Of Pressure","spotify:artist:604A4NoZD6dhL4VPfv2wB5, spotify:artist:3HWDXrMIv9K5CbMmnATLmM","O.B.F, Charlie P","spotify:album:4JM4HSxkdnWpbrWdPNHoKg","Sixteen Tons Of Pressure - EP","spotify:artist:604A4NoZD6dhL4VPfv2wB5, spotify:artist:3HWDXrMIv9K5CbMmnATLmM","O.B.F, Charlie P","2016-06-10","https://i.scdn.co/image/ab67616d0000b2731e6cdbef4f6b4e9a6eed1e36","1","1","235796","https://p.scdn.co/mp3-preview/fe0f82647b95e88ca5f356cb48c580d70a00befe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","FR5R00906073","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:1SssFw74DdHVjRa6ADggdD","Sweat (A La La La La Long)","spotify:artist:5os0Ltvz8Q8BvXOPOd1frx","Inner Circle","spotify:album:0zLd8jpRt4m6FWCu81Fb9n","Blazzin' Fire","spotify:artist:5os0Ltvz8Q8BvXOPOd1frx","Inner Circle","2010-12-14","https://i.scdn.co/image/ab67616d0000b273cd07cdbe4b041324103c0f08","1","2","227067","https://p.scdn.co/mp3-preview/f06d94139dc2aad2c4bf4a9c86ac70fa28ce8a71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USA2P1004785","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:0Cgnu9ljE00cowIlJWq2qN","My Sound","spotify:artist:7kV4pmJgdYg4Cn9ZK98Fky","Skarra Mucci","spotify:album:0bduj6frR00Dw7XwMup2Do","Greater than Great","spotify:artist:7kV4pmJgdYg4Cn9ZK98Fky","Skarra Mucci","2014-05-19","https://i.scdn.co/image/ab67616d0000b273949324849c6f66ed97153dba","1","14","256040","","false","0","FR0U91401615","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:1QaF4H2MYh92xq8ADKA76w","Gwaan Gyal","spotify:artist:0yiXjZrrbGYxQlg8oPxuOE","Taiwan MC","spotify:album:4q4xz5xoHEzcSBZiGPqVFD","Diskodub","spotify:artist:0yiXjZrrbGYxQlg8oPxuOE","Taiwan MC","2014-12-08","https://i.scdn.co/image/ab67616d0000b273c81815e5c7347178bb220f6b","1","5","245624","https://p.scdn.co/mp3-preview/3bb6605bff0b87c9d30f39dfd59c335495786fc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","FRP7S1400036","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:3sqZDdEO5viqNqMCNem5m5","Stir It Up","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","spotify:album:39kLAVdcgW7jbMcTEaY2qy","Catch A Fire","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","1973-04-13","https://i.scdn.co/image/ab67616d0000b27387ef6dae7545173089c68f34","2","6","332400","https://p.scdn.co/mp3-preview/378b7acec1893548b2e5556077cf958abda4920b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBAAN7390002","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:2iSXgduBpKrwJuQcuybkxP","One Love / People Get Ready","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","spotify:album:5EoLQ6g8jZiZkMXvi66u9Y","Exodus","spotify:artist:2QsynagSdAqZj3U9HgDzjD","Bob Marley & The Wailers","1977-01-01","https://i.scdn.co/image/ab67616d0000b2736c8e68955407f9b14c06b7c4","1","10","172933","","false","0","USIR27700017","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:5YbgcwHjQhdT1BYQ4rxWlD","Don't Worry Be Happy","spotify:artist:2FjkZT851ez950cyPjeYid","Bobby McFerrin","spotify:album:5QXK9xXDSYvSOXYSJHdwOD","The Collection","spotify:artist:2FjkZT851ez950cyPjeYid","Bobby McFerrin","1997-01-01","https://i.scdn.co/image/ab67616d0000b2734d502f3148f70459329e02fd","1","1","292400","https://p.scdn.co/mp3-preview/1cfb7d8c868101f9b80a4d153284bc1600b23acc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USEM38800361","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:2bbF0vktxLmFYOrYCeYBiF","In Your Eyes","spotify:artist:7jgZFR40bWjwOrRCOZFB02","Tribal Seeds","spotify:album:0qBjHqlUAambM981Wpuwd5","SoundWaves EP","spotify:artist:7jgZFR40bWjwOrRCOZFB02","Tribal Seeds","2011-07-19","https://i.scdn.co/image/ab67616d0000b27366a0403d2b42aa0525056fd4","1","5","305630","https://p.scdn.co/mp3-preview/bd954874a7a6a4d6665a60a2ed33e7d06f5517ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ushm21162403","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:1IZCYeVjFEBgwbraQg4Gan","Under Me Sensi","spotify:artist:5mMuiFhh7faS7qxnTLRA6u","Barrington Levy","spotify:album:07jKZULDuG6iDEVYASl8Pi","Bong Hits","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2008-08-19","https://i.scdn.co/image/ab67616d0000b273178a55dd8d11716b914caa30","1","7","270373","https://p.scdn.co/mp3-preview/eb4c43dc03b8a70487fdbc142ecf19de1f8fe03d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USMC19340776","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:7xZveOMt2gkUZt9XZNb8C7","Smoke Two Joints","spotify:artist:689hvcJfLcbGOIkqVCIBJR","The Toyes","spotify:album:7reuLoPb6W5F3TiB1AAbn9","The Toyes","spotify:artist:689hvcJfLcbGOIkqVCIBJR","The Toyes","1996-01-01","https://i.scdn.co/image/ab67616d0000b273dc4abad6d652d9e1e38db0f0","1","1","224866","https://p.scdn.co/mp3-preview/96f49726849882df6ad4bf2d291475a2d31218f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","ushm90643902","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:6IMrEEIarZEFi5CvL0v7vW","Superior","spotify:artist:5tlNJfV9UIpgnbWmvUEFu7","Gentleman","spotify:album:3idqYCALAfTCNWZGMFK5o2","Confidence","spotify:artist:5tlNJfV9UIpgnbWmvUEFu7","Gentleman","2004-08-30","https://i.scdn.co/image/ab67616d0000b27307f2c07a1a30efd72e543933","1","2","229666","https://p.scdn.co/mp3-preview/fbadd6221b93daf91232f7d3157fdaccc522ea0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","DEQ320400111","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:5KdTZMkWPdU8pFzSmKdJr1","Have Mercy - 2001 Digital Remaster","spotify:artist:2MvXKrHantfY5wyPiCOo2k","Mighty Diamonds","spotify:album:1S7rBJNPNrCvtdF38sp0Gs","Right Time","spotify:artist:2MvXKrHantfY5wyPiCOo2k","Mighty Diamonds","1976","https://i.scdn.co/image/ab67616d0000b273ed5901d9efca8a9ffe1c5932","1","8","199066","https://p.scdn.co/mp3-preview/675075a1feb553b9a36d703dd639e9f7627f9e6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBAAA0100176","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:1RaaNmF8UNdxYY3CmLcI42","Ghetto People Song","spotify:artist:4g87eDwWKEcIpEW8kiTUla","Everton Blender","spotify:album:3RjZdBQwHZe8wodkSYOxvb","Reggae Gold 1997","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1997","https://i.scdn.co/image/ab67616d0000b27388c0ba8c2ca7ff32d8074cdf","1","11","233666","","false","0","USVPR9705154","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:2WQKHNETUytUGsD32TTNeO","Medication","spotify:artist:3QJzdZJYIAcoET1GcfpNGi, spotify:artist:0CIwCGmQMqHqiblnZlFia1","Damian Marley, Stephen Marley","spotify:album:2P6QCxokMaNDkQcpVRi2f4","Stony Hill","spotify:artist:3QJzdZJYIAcoET1GcfpNGi","Damian Marley","2017-07-21","https://i.scdn.co/image/ab67616d0000b2739c7e95338d25747070ac39c7","1","5","222466","https://p.scdn.co/mp3-preview/8f43b9612a0e69307bdff0df4f4b6729f64d8d11?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USUM71703888","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:3NAw0zn9VETypbwkJMt747","Strolling (feat. Protoje)","spotify:artist:78u1jLVBjPSXQVmHBV43yG, spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Alborosie, Protoje","spotify:album:3p1JwTTei1vfdvpZvEFCiO","Freedom & Fyah","spotify:artist:78u1jLVBjPSXQVmHBV43yG","Alborosie","2016-05-20","https://i.scdn.co/image/ab67616d0000b2735df65ef666297621a6e2d2df","1","5","227800","https://p.scdn.co/mp3-preview/2ce7d6132d19b79979de6a2680489f29c3a5cb5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USVPR1600556","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:3WGyMFf8pmJD1b04HoPjUs","Nah Look Back - Rohan's Straight Mix","spotify:artist:5FhMGuqdjkRUojGPm8542N","Raging Fyah","spotify:album:1uNWXYepX0EeRYIyMXDcZc","Nah Look Back","spotify:artist:5FhMGuqdjkRUojGPm8542N","Raging Fyah","2013-01-22","https://i.scdn.co/image/ab67616d0000b273830f60e99d665465946917a4","1","1","313875","https://p.scdn.co/mp3-preview/f62500ea15f87f4c4227b046e655d3b44de23c1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JMH991301004","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:21HsvKIyvp2HtVIqg4LHQH","Really Like You","spotify:artist:3DQQA7JVJvdcdcKArfwitT, spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Sara Lugo, Protoje","spotify:album:5rJqPegsxOFtTX5TJmv5iI","Hit Me with Music","spotify:artist:3DQQA7JVJvdcdcKArfwitT","Sara Lugo","2014-10-17","https://i.scdn.co/image/ab67616d0000b2736f3d8a2123fba5916472cde6","1","2","226040","https://p.scdn.co/mp3-preview/502e573f44b10fba18e56dda54c3c7e25df93811?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","DEH901400331","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:7EzHxT3rHgMnZj5AHrY3kE","Rasta Love","spotify:artist:7BGR8y1VZAWK2oR4zD9COr, spotify:artist:1XTGADISSMRf8B4TcVGYUC","Protoje, Ky-Mani Marley","spotify:album:6BY9XTZGqjUDLJuS2YMWmt","Rasta Love","spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Protoje","2010-11-02","https://i.scdn.co/image/ab67616d0000b273cf22f510112b73dea1164273","1","1","185312","https://p.scdn.co/mp3-preview/f05ec2cb9f9b4a4af18668f8bf7c5e93d2bd087f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","US4R31008800","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
